"DUI Arrests by Month"
"Current date: 4/13/2021 4:31:25 PM (Mountain Daylight Time)"
"Multiple Arrest Indicator: All Countable Arrests"
"Arrest Offense for A and B Arrests: Driving Under the Influence"
"Arrest Date","Arrest Month","Jurisdiction by Geography","Number of Arrestees",
"2021","June","El Paso County",""
"2021","June","Fremont County",""
"2021","June","Garfield County",""
"2021","June","Gilpin County",""
"2021","June","Grand County",""
"2021","June","Gunnison County",""
"2021","June","Hinsdale County",""
"2021","June","Huerfano County",""
"2021","June","Jackson County",""
"2021","June","Jefferson County",""
"2021","June","Kiowa County",""
"2021","June","Kit Carson County",""
"2021","June","Lake County",""
"2021","June","La Plata County",""
"2021","June","Larimer County",""
"2021","June","Las Animas County",""
"2021","June","Lincoln County",""
"2021","June","Logan County",""
"2021","June","Mesa County",""
"2021","June","Mineral County",""
"2021","June","Moffat County",""
"2021","June","Montezuma County",""
"2021","June","Montrose County",""
"2021","June","Morgan County",""
"2021","June","Otero County",""
"2021","June","Ouray County",""
"2021","June","Park County",""
"2021","June","Phillips County",""
"2021","June","Pitkin County",""
"2021","June","Prowers County",""
"2021","June","Pueblo County",""
"2021","June","Rio Blanco County",""
"2021","June","Rio Grande County",""
"2021","June","Routt County",""
"2021","June","Saguache County",""
"2021","June","San Juan County",""
"2021","June","San Miguel County",""
"2021","June","Sedgwick County",""
"2021","June","Summit County",""
"2021","June","Teller County",""
"2021","June","Washington County",""
"2021","June","Weld County",""
"2021","June","Yuma County",""
"2021","June","Broomfield County",""
"2021","June","Colorado Bureau of Investigation",""
"2021","June","Colorado State Patrol",""
"2021","July","Total",""
"2021","July","Adams County",""
"2021","July","Alamosa County",""
"2021","July","Arapahoe County",""
"2021","July","Archuleta County",""
"2021","July","Baca County",""
"2021","July","Bent County",""
"2021","July","Boulder County",""
"2021","July","Chaffee County",""
"2021","July","Cheyenne County",""
"2021","July","Clear Creek County",""
"2021","July","Conejos County",""
"2021","July","Costilla County",""
"2021","July","Crowley County",""
"2021","July","Custer County",""
"2021","July","Delta County",""
"2021","July","Denver County",""
"2021","July","Dolores County",""
"2021","July","Douglas County",""
"2021","July","Eagle County",""
"2021","July","Elbert County",""
"2021","July","El Paso County",""
"2021","July","Fremont County",""
"2021","July","Garfield County",""
"2021","July","Gilpin County",""
"2021","July","Grand County",""
"2021","July","Gunnison County",""
"2021","July","Hinsdale County",""
"2021","July","Huerfano County",""
"2021","July","Jackson County",""
"2021","July","Jefferson County",""
"2021","July","Kiowa County",""
"2021","July","Kit Carson County",""
"2021","July","Lake County",""
"2021","July","La Plata County",""
"2021","July","Larimer County",""
"2021","July","Las Animas County",""
"2021","July","Lincoln County",""
"2021","July","Logan County",""
"2021","July","Mesa County",""
"2021","July","Mineral County",""
"2021","July","Moffat County",""
"2021","July","Montezuma County",""
"2021","July","Montrose County",""
"2021","July","Morgan County",""
"2021","July","Otero County",""
"2021","July","Ouray County",""
"2021","July","Park County",""
"2021","July","Phillips County",""
"2021","July","Pitkin County",""
"2021","July","Prowers County",""
"2021","July","Pueblo County",""
"2021","July","Rio Blanco County",""
"2021","July","Rio Grande County",""
"2021","July","Routt County",""
"2021","July","Saguache County",""
"2021","July","San Juan County",""
"2021","July","San Miguel County",""
"2021","July","Sedgwick County",""
"2021","July","Summit County",""
"2021","July","Teller County",""
"2021","July","Washington County",""
"2021","July","Weld County",""
"2021","July","Yuma County",""
"2021","July","Broomfield County",""
"2021","July","Colorado Bureau of Investigation",""
"2021","July","Colorado State Patrol",""
"2021","August","Total",""
"2021","August","Adams County",""
"2021","August","Alamosa County",""
"2021","August","Arapahoe County",""
"2021","August","Archuleta County",""
"2021","August","Baca County",""
"2021","August","Bent County",""
"2021","August","Boulder County",""
"2021","August","Chaffee County",""
"2021","August","Cheyenne County",""
"2021","August","Clear Creek County",""
"2021","August","Conejos County",""
"2021","August","Costilla County",""
"2021","August","Crowley County",""
"2021","August","Custer County",""
"2021","August","Delta County",""
"2021","August","Denver County",""
"2021","August","Dolores County",""
"2021","August","Douglas County",""
"2021","August","Eagle County",""
"2021","August","Elbert County",""
"2021","August","El Paso County",""
"2021","August","Fremont County",""
"2021","August","Garfield County",""
"2021","August","Gilpin County",""
"2021","August","Grand County",""
"2021","August","Gunnison County",""
"2021","August","Hinsdale County",""
"2021","August","Huerfano County",""
"2021","August","Jackson County",""
"2021","August","Jefferson County",""
"2021","August","Kiowa County",""
"2021","August","Kit Carson County",""
"2021","August","Lake County",""
"2021","August","La Plata County",""
"2021","August","Larimer County",""
"2021","August","Las Animas County",""
"2021","August","Lincoln County",""
"2021","August","Logan County",""
"2021","August","Mesa County",""
"2021","August","Mineral County",""
"2021","August","Moffat County",""
"2021","August","Montezuma County",""
"2021","August","Montrose County",""
"2021","August","Morgan County",""
"2021","August","Otero County",""
"2021","August","Ouray County",""
"2021","August","Park County",""
"2021","August","Phillips County",""
"2021","August","Pitkin County",""
"2021","August","Prowers County",""
"2021","August","Pueblo County",""
"2021","August","Rio Blanco County",""
"2021","August","Rio Grande County",""
"2021","August","Routt County",""
"2021","August","Saguache County",""
"2021","August","San Juan County",""
"2021","August","San Miguel County",""
"2021","August","Sedgwick County",""
"2021","August","Summit County",""
"2021","August","Teller County",""
"2021","August","Washington County",""
"2021","August","Weld County",""
"2021","August","Yuma County",""
"2021","August","Broomfield County",""
"2021","August","Colorado Bureau of Investigation",""
"2021","August","Colorado State Patrol",""
"2021","September","Total",""
"2021","September","Adams County",""
"2021","September","Alamosa County",""
"2021","September","Arapahoe County",""
"2021","September","Archuleta County",""
"2021","September","Baca County",""
"2021","September","Bent County",""
"2021","September","Boulder County",""
"2021","September","Chaffee County",""
"2021","September","Cheyenne County",""
"2021","September","Clear Creek County",""
"2021","September","Conejos County",""
"2021","September","Costilla County",""
"2021","September","Crowley County",""
"2021","September","Custer County",""
"2021","September","Delta County",""
"2021","September","Denver County",""
"2021","September","Dolores County",""
"2021","September","Douglas County",""
"2021","September","Eagle County",""
"2021","September","Elbert County",""
"2021","September","El Paso County",""
"2021","September","Fremont County",""
"2021","September","Garfield County",""
"2021","September","Gilpin County",""
"2021","September","Grand County",""
"2021","September","Gunnison County",""
"2021","September","Hinsdale County",""
"2021","September","Huerfano County",""
"2021","September","Jackson County",""
"2021","September","Jefferson County",""
"2021","September","Kiowa County",""
"2021","September","Kit Carson County",""
"2021","September","Lake County",""
"2021","September","La Plata County",""
"2021","September","Larimer County",""
"2021","September","Las Animas County",""
"2021","September","Lincoln County",""
"2021","September","Logan County",""
"2021","September","Mesa County",""
"2021","September","Mineral County",""
"2021","September","Moffat County",""
"2021","September","Montezuma County",""
"2021","September","Montrose County",""
"2021","September","Morgan County",""
"2021","September","Otero County",""
"2021","September","Ouray County",""
"2021","September","Park County",""
"2021","September","Phillips County",""
"2021","September","Pitkin County",""
"2021","September","Prowers County",""
"2021","September","Pueblo County",""
"2021","September","Rio Blanco County",""
"2021","September","Rio Grande County",""
"2021","September","Routt County",""
"2021","September","Saguache County",""
"2021","September","San Juan County",""
"2021","September","San Miguel County",""
"2021","September","Sedgwick County",""
"2021","September","Summit County",""
"2021","September","Teller County",""
"2021","September","Washington County",""
"2021","September","Weld County",""
"2021","September","Yuma County",""
"2021","September","Broomfield County",""
"2021","September","Colorado Bureau of Investigation",""
"2021","September","Colorado State Patrol",""
"2021","October","Total",""
"2021","October","Adams County",""
"2021","October","Alamosa County",""
"2021","October","Arapahoe County",""
"2021","October","Archuleta County",""
"2021","October","Baca County",""
"2021","October","Bent County",""
"2021","October","Boulder County",""
"2021","October","Chaffee County",""
"2021","October","Cheyenne County",""
"2021","October","Clear Creek County",""
"2021","October","Conejos County",""
"2021","October","Costilla County",""
"2021","October","Crowley County",""
"2021","October","Custer County",""
"2021","October","Delta County",""
"2021","October","Denver County",""
"2021","October","Dolores County",""
"2021","October","Douglas County",""
"2021","October","Eagle County",""
"2021","October","Elbert County",""
"2021","October","El Paso County",""
